,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,text,1
2499,0.988437294960022,0.995050311088562,0.9945499300956726,1.0284594297409058,1.001624584197998,0.7960038185119629,0.7748984098434448,0.7919713258743286,0.8199282884597778,0.7957004308700562,1.1679731607437134,1.194274663925171,1.1673763990402222,1.188926100730896,1.1796375513076782,0.2693136902623068,0.298598634567014,0.2434423284225655,0.1886453467481135,1.0,lit_2509,1
4761,1.016731023788452,1.1280022859573364,1.026462435722351,1.0450257062911987,1.0540549755096436,0.8158971071243286,0.8795093894004822,0.8359065055847168,0.836875319480896,0.8420470952987671,1.1823019981384275,1.229456901550293,1.1646716594696045,1.1878026723861694,1.1910582780838013,0.3849056603773585,0.1333333333333333,0.2163522012578616,0.2654088050314465,0.0,lit_4790,1
1835,0.9781425595283508,1.016618251800537,0.9946644902229308,1.0240391492843628,1.0033656358718872,0.7809387445449829,0.7879534959793091,0.7949029207229614,0.8154531717300415,0.794812023639679,1.1690605878829956,1.2006915807724,1.169557809829712,1.1882106065750122,1.1818801164627075,0.322566971854866,0.2554255679891488,0.2377076975245846,0.1842997626314004,0.0,lit_1841,1
3105,0.9518342614173888,0.9410725831985474,0.9096452593803406,0.9511271715164183,0.938419759273529,0.7687488198280334,0.7715383768081665,0.7267423272132874,0.7582815885543823,0.7563276886940002,1.15244722366333,1.1420890092849731,1.1446741819381714,1.154209852218628,1.1483550071716309,0.2051282051282051,0.1538461538461538,0.3846153846153846,0.2564102564102564,2.0,lit_3118,1
4510,0.973620057106018,1.054599642753601,0.9979164004325868,1.0272365808486938,1.0133427381515503,0.7858668565750122,0.8263879418373108,0.8209331631660461,0.8312506675720215,0.8161096572875977,1.1626759767532349,1.2042921781539917,1.1512253284454346,1.1761573553085327,1.1735877990722656,0.3894080996884735,0.2076843198338525,0.2149532710280373,0.1879543094496365,0.0,lit_4538,1
3761,1.0164562463760376,1.15623140335083,1.035266399383545,1.059523582458496,1.066869854927063,0.8143991231918335,0.894865870475769,0.8365206718444824,0.8456339240074158,0.8478549718856812,1.1889575719833374,1.24224054813385,1.1739314794540403,1.1989487409591677,1.201019525527954,0.3987538940809969,0.1230529595015576,0.249221183800623,0.2289719626168224,0.0,lit_3780,1
4855,1.02800190448761,1.0622106790542605,1.0238360166549685,1.0536699295043943,1.0419293642044067,0.8163377046585083,0.8206198215484619,0.8184147477149963,0.837308943271637,0.8231701850891113,1.189962387084961,1.217436909675598,1.179882287979126,1.199109435081482,1.196597695350647,0.3126819961843559,0.2441008133346721,0.2401847575057736,0.2030324329751983,0.0,lit_4886,1
5378,1.0202651023864746,1.045912504196167,0.9652955532073976,1.056395173072815,1.021966814994812,0.8226892352104187,0.8113894462585449,0.7736312747001648,0.8390915989875793,0.8117004036903381,1.179664969444275,1.2083876132965088,1.1523948907852173,1.2002123594284058,1.1851649284362793,0.25177304964539,0.2375886524822695,0.3262411347517731,0.1843971631205673,2.0,lit_5410,1
1263,0.9882022142410278,1.021376609802246,0.974071443080902,1.0161442756652832,0.9999492168426514,0.7948476076126099,0.798596203327179,0.8084604144096375,0.8202300667762756,0.8055336475372314,1.171573519706726,1.1960601806640625,1.141358494758606,1.174396514892578,1.1708470582962036,0.320374370050396,0.2562994960403167,0.2145428365730741,0.2087832973362131,0.0,lit_1265,1
